player,wimu_name,team,position,sport,date,week_calendar,week_team,week_match_day,session,type_session,group,task,match_day,drills_duration,minutes,distance_m,explosive_distance_m,abs_hsr_m,abs_hsr_count,max_speed_kmh,avg_speed_kmh,distance_abs_m,distance_rel_m,sprint_duration,sprints_abs_count,sprints_rel_count,accelerations,decelerations,distance_acceleration,distance_deceleration,max_acceleration,max_deceleration,avg_acceleration,avg_deceleration,avg_heart_rate,max_heart_rate,avg_hr_percent,player_load,player_load_horizontal,player_load_vertical,player_load_anteroposterior,player_load_mediolateral,metabolic_power,metabolic_power_avg,hmld_m,hmld_count,energy_expenditure,dsl,impacts,steps,step_balance,jumps,avg_takeoff,avg_landing,rpe_general,rpe_peripheral,wellness_fatigue,wellness_sleep,wellness_doms,wellness_stress,wellness_mood,high_speed_distance,very_high_speed_distance,high_speed_actions,total_accelerations,high_accelerations,very_high_accelerations,total_decelerations,high_decelerations,very_high_decelerations,distance_min,player_load_min,hsr_min,accelerations_min,decelerations_min,sprints_min,high_speed_distance_min,very_high_speed_distance_min,high_accelerations_min,very_high_accelerations_min,high_decelerations_min,very_high_decelerations_min,energy_min,hmld_min,hsr_ratio,high_speed_ratio,sprint_ratio,hmld_ratio,mechanical_actions,high_mechanical_actions,locomotor_load
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,36.0,0.0,0.0,nan,Tactical,Collective,Drills,+2 MD,,,3507.48281815426,378.025242934486,14.0667166753641,1.0,23.6363997459411,3.99010981664076,0.0,0.0,0.0,0.0,0.0,2230.0,2235.0,94.2043672903381,129.022971512602,4.76512622833252,-5.37543773651123,0.647375083241996,-0.674334263273178,0.0,0.0,0.0,51.6377966234428,35.1160851170881,32.0723192393884,23.6037379111603,20.959165954175,9013.02727886628,6.03584035059976,309.129302814617,68.0,200.90219775149,67.1842579887239,8398.0,3017.0,0.0128417518248722,13.0,1.53521242508521,3.8050533074599,,,,,,,,28.522867202758803,12.2966365814209,9.0,2230.0,29.0,0.0,2235.0,149.0,10.0,,,,,,,,,,,,,,,0.40104876929280064,0.8132004825548476,0.0,8.813423153909843,4465.0,178.0,3521.549534829624
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,,,3263.17366713745,153.132702313498,125.650913758721,3.0,22.8779997825622,6.87953688065438,0.0,0.0,0.0,0.0,0.0,1137.0,1139.0,20.4495040814542,30.8707899334249,3.76045870780945,-4.40142679214478,0.499468324229619,-0.493823869489271,0.0,0.0,0.0,46.5721784294089,27.6839074470232,32.723057748511,19.0074010816848,15.9886156293637,7796.82501529291,9.44584008601191,685.480224792539,40.0,359.917707528667,64.0607348194357,5430.0,2748.0,-0.00668516301386398,0.0,0.0,0.0,,,,,,,,684.4211082458498,47.5254173278809,39.0,1137.0,3.0,0.0,1139.0,27.0,2.0,,,,,,,,,,,,,,,3.8505739067496707,20.974093874882353,0.0,21.00655051540245,2276.0,30.0,3388.824580896171
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,,,2419.53456657577,160.368793085921,302.456252793711,4.0,28.1352001190185,6.05425869679037,228.098917733318,0.0,0.0,3.0,0.0,1086.0,1068.0,22.2690488313661,67.50642821145,3.97646045684814,-4.09332084655762,0.428006565778405,-0.453402864209859,0.0,0.0,0.0,33.6971029447807,21.235235053291,22.7862653062318,15.0082736697704,11.8194066207017,5824.80995800748,8.45586177127998,443.07928854669,26.0,234.753629307906,68.8422329287373,3626.0,1935.0,7.02929036972526e-05,2.0,2.66605538129807,4.50085520744324,,,,,,,,368.4386749267578,249.78336334228482,9.0,1086.0,4.0,0.0,1068.0,36.0,1.0,,,,,,,,,,,,,,,12.500596477187765,15.22766733802808,9.42738826236872,18.31258353021817,2157.0,40.0,2950.089737102799
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,,,1770.46221933542,198.2062767102,8.40670751747481,1.0,22.2323999404907,3.52588804012798,0.0,0.0,0.0,0.0,0.0,1454.0,1466.0,58.3196082771312,99.2457683492109,4.02786207199097,-5.28534936904907,0.522171900848237,-0.538580717047878,0.0,0.0,0.0,24.8854961879163,17.8288298888743,14.314666935985,13.3277224312371,9.06991608743303,4556.68278306324,5.3835015971131,202.250901852026,38.0,94.7486129697732,24.825634617619,3183.0,1258.0,-0.031409587962249,3.0,2.18501625458399,3.18480404218038,,,,,,,,40.7995653152466,11.6918535232544,7.0,1454.0,14.0,0.0,1466.0,55.0,9.0,,,,,,,,,,,,,,,0.47483122913689985,2.3044583990366974,0.0,11.423621449993162,2920.0,69.0,1778.868926852895
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,40.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,,,1120.0,143.085600303486,146.375200897455,,30.41,,,,,4.0,,,,99.0168004129082,120.732000722084,,,,,,,,,,,,,,,316.980001498014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.069214365844195,,,28.301785848036964,,,
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,+2 MD,,,4676.11975541478,660.560275116893,109.777936728297,9.0,26.5499999999999,5.64719781982242,26.2721790896186,0.0,0.0,3.0,0.0,1700.0,1711.0,274.704122607824,336.543487632204,4.41233587265015,-5.72427177429199,0.744293852947306,-0.789600295534391,0.0,0.0,0.0,64.3365267239566,42.9547371184633,40.8371728281851,29.8897292274761,24.4487451560238,13019.7328458819,8.83729995763175,836.876214156586,119.0,408.35493819698,109.654380759632,8499.0,4337.0,0.00816847439962346,6.0,1.49199195702871,3.63354031244914,,,,,,,,281.9128932952877,79.2633876800537,38.0,1700.0,52.0,0.0,1711.0,175.0,29.0,,,,,,,,,,,,,,,2.3476288561938143,6.028778304251994,0.561837174062883,17.896808848565378,3414.0,227.0,4812.169871232696
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,,,3922.18930956339,521.809946758312,0.0,0.0,19.1621998786927,4.64247912113155,0.0,0.0,0.0,0.0,0.0,2040.0,2060.0,196.653669798444,240.712648034633,5.12327861785889,-5.51796674728394,0.69772773880961,-0.742921591528348,0.0,0.0,0.0,60.6507708622102,44.0776453304745,34.0502213279493,33.7235487619124,21.344468494059,10701.9220635157,7.22896632490179,470.546687171865,110.0,256.422093232989,66.7818025614461,8688.0,3751.0,-0.00500855505379801,5.0,1.2602446436882,4.36540808677673,,,,,,,,8.90022659301758,0.0,3.0,2040.0,51.0,1.0,2060.0,181.0,19.0,,,,,,,,,,,,,,,0.0,0.22691986262152997,0.0,11.99704170383977,4100.0,232.0,3922.18930956339
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3042.300674239,378.60202958062,64.5978976532099,6.0,24.1260000228881,3.88047457426799,6.55453814396278,0.0,0.0,1.0,0.0,2352.0,2355.0,157.587229754669,193.91464967391,4.94385099411011,-5.75201177597046,0.533683713313902,-0.555180718068614,0.0,0.0,0.0,42.7101362807638,29.3624434312711,26.1516667302236,19.1237052284008,18.1935136467853,8134.09246242107,6.01954047767791,444.920204019332,63.0,172.318773685055,79.037193111536,5873.0,2275.0,-0.041858590332077,4.0,2.20940943062305,3.57581120729446,,,,,,,,150.65943479538015,45.36597013473515,20.0,2352.0,29.0,0.0,2355.0,109.0,13.0,,,,,,,,,,,,,,,2.1233239107560724,4.952154666075734,0.215446757102742,14.624465220901422,4708.0,138.0,3113.453110036173
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,,,1867.27236282328,232.441586033414,61.9605373206748,3.0,24.9713996887207,3.92276397500712,29.9183273359618,0.0,0.0,2.0,0.0,1499.0,1503.0,104.334955373321,154.134982430247,4.91829109191895,-5.23273992538452,0.495439994359006,-0.51345985753483,0.0,0.0,0.0,26.6533717779244,18.2201960607888,16.4422971556541,12.5671901865649,10.5155553581627,5035.81128062926,6.06288672064356,268.736496213718,31.0,125.378113838094,39.6779180944472,3278.0,1339.0,0.000120739507513798,2.0,1.35413259267807,5.42431032657623,,,,,,,,100.43868827819821,55.2762928009033,11.0,1499.0,19.0,0.0,1503.0,59.0,13.0,,,,,,,,,,,,,,,3.318237797243015,5.378898669411935,1.6022476384069575,14.391928117406161,3004.0,78.0,1959.1512274799165
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-4 MD,,,3978.94579991441,457.782754339742,43.8219927665254,4.0,25.0433999061585,4.32242323667851,18.213913898259,0.0,0.0,2.0,0.0,2252.0,2262.0,149.145031468686,220.019538926742,5.0916919708252,-6.18283700942993,0.624855185815042,-0.653966285421732,0.0,0.0,0.0,53.8960188667516,36.8647342772662,33.1482965940042,24.937963908008,21.8066843468938,10303.0267650634,6.64552299771314,493.436130400507,85.0,244.075044060429,45.8343495186334,8093.0,3357.0,0.00789344255448118,7.0,2.82272574731282,3.89764182908194,,,,,,,,96.80436897277829,38.2457218170166,12.0,2252.0,34.0,1.0,2262.0,159.0,22.0,,,,,,,,,,,,,,,1.1013468132053479,2.4329149940886508,0.4577572757751763,12.401177477992317,4516.0,193.0,4040.9817065791945
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,,,4236.010001527,596.935875743654,49.8414876436782,4.0,27.3821997642517,5.02063191127225,30.0072433510371,0.0,0.0,3.0,0.0,1843.0,1856.0,230.634287824098,346.208607866056,4.42122888565063,-6.52141857147217,0.703721712798793,-0.785423562286675,0.0,0.0,0.0,61.5534257230871,41.8842346525127,38.2492117716553,27.8050540519229,25.4095888381859,11900.3567229376,7.96825659389902,710.33143824641,120.0,324.769937496851,180.551644406077,7975.0,3748.0,0.00139499005764276,6.0,3.30412365992864,4.56721651554108,,,,,,,,109.49805641174319,47.381124496460004,18.0,1843.0,52.0,0.0,1856.0,199.0,42.0,,,,,,,,,,,,,,,1.1766140218203287,2.5849338498320646,0.7083846199659601,16.76888010156608,3702.0,251.0,4315.858732521715
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3732.27486099285,543.661694134221,73.1104410785056,7.0,24.2855996131897,4.206338936659,9.03806445109676,0.0,0.0,1.0,0.0,2586.0,2617.0,250.486676199533,319.532583493676,4.24919176101685,-6.18758821487427,0.570158826957079,-0.596342988634216,0.0,0.0,0.0,56.0339976296049,39.3066212407897,33.4814642925277,26.7962103391661,23.1049486046482,10159.5700426515,6.71277380152849,662.417832810063,86.0,250.141851657872,126.891904293786,6728.0,2743.0,0.0152101448023898,5.0,2.07907757759094,3.7033145904541,,,,,,,,253.5431776046753,49.52266979217528,35.0,2586.0,48.0,0.0,2617.0,139.0,33.0,,,,,,,,,,,,,,,1.9588707638498242,6.793261135575326,0.24215966904142955,17.748366813312575,5204.0,187.0,3814.4233665224524
Florin Andone,FLORIN,UD Las Palmas,DELANTERO,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,,,1973.35323051244,233.168072363319,0.0,0.0,21.0893998146057,3.865416741335,0.0,0.0,0.0,0.0,0.0,1553.0,1562.0,77.4947796901439,105.329669526898,4.39917945861816,-6.39857721328735,0.565868778545044,-0.592295695209902,0.0,0.0,0.0,32.6587577025232,22.6261786955967,19.9006058950372,15.3733260705122,13.303824703112,5332.68931917256,5.94888960143165,261.469426609612,43.0,124.440519600408,62.4966192178876,4212.0,1618.0,0.0305985273088051,6.0,2.03557170430819,4.31478679180145,,,,,,,,49.36957991123204,0.635178208351135,8.0,1553.0,16.0,0.0,1562.0,81.0,16.0,,,,,,,,,,,,,,,0.0,2.5018115939847094,0.0,13.250006261763572,3115.0,97.0,1973.35323051244
InAKI ELEJADE,INAKI,UD Las Palmas,EXTREMO,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,+1 MD,0.02194861111111111,31.605999999999995,4574.72860656081,241.773466236936,0.0,0.0,18.2688001155853,4.51496397998823,0.0,0.0,0.0,0.0,0.0,502.0,501.0,397.541150028093,410.20860451007,7.55032444000244,-7.96678066253662,0.339398332169732,-0.327661376285492,0.0,0.0,0.0,0.384954759984466,0.261886774897403,0.233365151851715,0.21157031903952,0.114771001226886,1496959.14826637,6383.2699677846595,216.965338647484,5.0,194.113454217759,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.87053513526917,0.0,1.0,502.0,5.0,3.0,501.0,9.0,3.0,144.74240987663134,0.012179800037475987,0.0,15.883060178447133,15.851420616338673,0.0,0.12246203680532718,0.0,0.15819781054230211,0.09491868632538128,0.2847560589761438,0.09491868632538128,6.1416646908105745,6.864688307520219,0.0,0.084606879842408,0.0,4.742693114872977,1003.0,14.0,4574.72860656081
InAKI ELEJADE,INAKI,UD Las Palmas,EXTREMO,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,>-5 MD,0.03500150462962963,50.402166666666666,5920.93215857791,436.434684442996,258.061782947471,6.0,26.4708003044128,4.17240275848863,179.748627218239,258.061782947471,0.0,4.0,6.0,1736.0,1738.0,127.872491178175,377.638638117622,4.45800113677979,-8.59506320953369,0.63142930370561,-0.650969466756531,0.0,0.0,0.0,39.5689141286277,26.3772169632926,25.3596874591809,17.2931755785138,16.3119179307237,7292.0733177858,6.49584960499752,646.040804840803,55.0,325.421195135766,39.7584978838137,6736.0,2728.0,0.0741570808178703,2.0,1.48138773441315,3.42990279197693,,,,,,,,423.732124328613,219.010108947754,17.0,1736.0,28.0,0.0,1738.0,93.0,10.0,117.47376254151594,0.7850637531183058,5.120053363065827,34.44296376147851,34.482644595305096,0.07936166765317629,8.40702200623544,4.345251869749395,0.555531673572234,0.0,1.8451587729363486,0.1984041691329407,6.456492183916023,12.817718911041583,4.358465458409378,7.156510376744209,3.035816361412441,10.911133374579473,3478.0,121.0,6358.74256874362
InAKI ELEJADE,INAKI,UD Las Palmas,EXTREMO,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,-5 MD,0.043194444444444445,62.199999999999996,4389.5464239168,615.950291337321,759.290497437076,14.0,34.4381996154785,5.17312326343842,668.524570978844,759.290497437076,0.0,11.0,14.0,2219.0,2209.0,486.173083550394,246.29181635975,4.87484836578369,-5.79752540588379,0.598193672570704,-0.611221312483711,0.0,0.0,0.0,70.0434816294062,47.1406249785263,44.085155186145,31.2375829807341,28.7638226494211,12023.7108008023,8.20108678928545,1244.80376186076,100.0,366.537625213088,146.078894134957,7741.0,4075.0,0.00802566104690948,4.0,1.27993035316467,3.85024297237396,,,,,,,,853.2398071289069,718.359497070313,28.0,2219.0,52.0,0.0,2209.0,140.0,12.0,70.5714859150611,1.1261009908264663,12.207242724068747,35.67524115755627,35.51446945337621,0.17684887459807075,13.717681786638376,11.549188055792813,0.8360128617363345,0.0,2.2508038585209005,0.19292604501607719,5.892887865162187,20.012922216410935,17.297698306595414,19.437994834271727,15.22992369636037,28.358368761709535,4439.0,192.0,5817.36149233272
InAKI ELEJADE,INAKI,UD Las Palmas,EXTREMO,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,0.05726574074074074,82.46266666666666,4312.57307905892,572.439844968831,498.128452012193,32.0,28.1987998008728,5.22541242371457,157.321987709062,498.128452012193,0.0,10.0,32.0,3098.0,3123.0,457.632527986331,121.120321649597,4.28974771499634,-6.0162501335144,0.430073551312674,-0.428548205136515,0.0,0.0,0.0,66.9893232194778,44.6118021549895,43.0216399871938,30.7199809922664,25.8279608934224,11731.5665299941,8.00857022073871,1004.49022964808,80.0,416.231754097926,75.5976523563472,6525.0,3685.0,0.0606666836473162,6.0,1.46754685044289,4.66446622212728,,,,,,,,714.4387283325191,375.331733703613,57.0,3098.0,47.0,0.0,3123.0,91.0,7.0,52.29727891885119,0.8123594097467678,6.040654179008598,37.56851585363882,37.87168334761589,0.12126699759082898,8.663783954749452,4.55153524467977,0.5699548886768963,0.0,1.1035296780765438,0.08488689831358029,5.0475175121419715,12.181151425874496,11.550608949237645,16.566414417455448,3.6479842735416894,23.29213235888579,6231.0,138.0,4968.0235187801745
InAKI ELEJADE,INAKI,UD Las Palmas,EXTREMO,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,0.04798773148148148,69.10233333333333,4922.16504575945,746.997301061712,511.515936376451,21.0,30.0444002151489,5.38203794370737,369.278166490919,511.515936376451,0.0,13.0,21.0,2384.0,2375.0,461.18164556456,307.405700743301,5.03980207443237,-8.24161624908447,0.584106520782236,-0.599992949299879,0.0,0.0,0.0,71.3221905097828,48.0217537978591,45.0890391965714,32.3842737060011,28.6354429773712,14044.0337809763,8.71048631452551,1217.32874050949,133.0,412.935606342155,165.949946781442,8252.0,4548.0,0.029864011428622,4.0,1.9230717420578,5.60651433467865,,,,,,,,693.293914794921,444.920120239257,49.0,2384.0,62.0,1.0,2375.0,154.0,20.0,71.23008454745063,1.032124199999751,7.402296155601851,34.49955862561322,34.36931700328498,0.18812678780745465,10.03285824590951,6.438568696270608,0.8972200649278605,0.014471291369804204,2.2285788709498475,0.2894258273960841,5.9757114763440935,17.616318896749604,10.392092333781715,14.085141565746733,7.502352380667528,24.7315709488093,4772.0,216.0,5802.959148626819
InAKI ELEJADE,INAKI,UD Las Palmas,EXTREMO,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,0.043231018518518516,62.25266666666666,2485.58862005855,256.102302998152,7.47736155471985,1.0,22.1375996589661,3.76063771456542,0.0,7.47736155471985,0.0,0.0,1.0,2371.0,2397.0,117.286913606989,81.1337828281539,4.01430130004883,-5.73166656494141,0.443635157669778,-0.438438435566889,0.0,0.0,0.0,33.8100629583512,22.6875361457909,21.3964399817296,15.4074282085391,13.3854307615925,6387.73024243995,5.65179887426501,303.852107512885,60.0,162.842491014535,35.344862324958,4004.0,2049.0,-0.0062248877480434,1.0,5.25874805450439,5.13744688034058,,,,,,,,43.21141576766968,6.05467748641968,7.0,2371.0,24.0,0.0,2397.0,63.0,4.0,39.92742404703226,0.5431102757314472,0.12011311249938182,38.08672185395003,38.50437464526286,0.0,0.6941295543056203,0.09725972895008,0.38552565351952794,0.0,1.012004840488761,0.064254275586588,2.615831573713603,4.88094926342462,0.3008286043144064,1.7384781785270562,0.0,12.224553373829316,4768.0,87.0,2493.0659816132697
InAKI ELEJADE,INAKI,UD Las Palmas,EXTREMO,nan,,3.0,0.0,0.0,nan,Tactical,Collective,Drills,+1 MD,0.03646886574074074,52.51516666666667,3930.60043825941,574.647288052871,7.31474951059643,1.0,23.7210001945495,4.77634699973324,0.0,7.31474951059643,0.0,0.0,1.0,1769.0,1769.0,229.052588168959,189.111764431278,4.47153234481812,-5.19172954559326,0.762420668060814,-0.771464035673853,0.0,0.0,0.0,61.9860045219954,44.5884131354866,35.7058428247424,33.6064672599346,22.5079932805325,10222.7200964242,7.50818892050497,578.016301138504,128.0,301.910589208955,85.5320879317664,6840.0,3732.0,-0.0127310797097059,7.0,2.01617929765156,3.7065920489175,,,,,,,,56.80932235717775,8.38385009765625,10.0,1769.0,49.0,0.0,1769.0,153.0,14.0,74.84695732203224,1.180344811917739,0.13928832325765755,33.68550672662818,33.68550672662818,0.0,1.081769819331769,0.15964626278102992,0.9330637815742118,0.0,2.913444052670498,0.2665896518783462,5.749017062542979,11.006654607180222,0.18609750915907453,1.4453090119313845,0.0,14.705547160485924,3538.0,202.0,3937.9151877700065
InAKI ELEJADE,INAKI,UD Las Palmas,EXTREMO,nan,,3.0,0.0,0.0,nan,Tactical,Collective,Drills,-4 MD,0.050296759259259256,72.42733333333334,4938.19107831262,746.50959102894,62.8812925766081,6.0,24.8916000366211,4.68654397559588,7.0767418743831,62.8812925766081,0.0,1.0,6.0,2432.0,2434.0,233.664921798557,346.309606034817,5.74026107788086,-5.75044631958008,0.714113757618351,-0.743178651611172,0.0,0.0,0.0,75.8722627874958,50.9550587998663,48.1772087921663,34.4010565479409,30.3577790076912,13860.0723390708,7.44322529034809,800.307173632455,133.0,389.206459148115,110.616558200609,9636.0,5000.0,0.0190357416376594,10.0,1.65347218513489,3.70988132953644,,,,,,,,138.74690914154053,51.20398616790774,22.0,2432.0,50.0,2.0,2434.0,198.0,21.0,68.18131844762962,1.047563941617287,0.8681983676964695,33.57848326138382,33.60609714564483,0.013806942130503217,1.9156705453034377,0.7069704738713893,0.6903471065251608,0.027613884261006433,2.7337745418396366,0.28994578474056754,5.373751058276088,11.049794832969896,1.273366939014734,2.8096707264100105,0.1433063598017196,16.206484539393724,4867.0,248.0,5008.149112763612
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,0.012944675925925925,18.640333333333334,2810.46894660529,289.361460678604,700.464471760634,22.0,34.0056003570557,8.32087067710716,273.294915921705,700.464471760634,0.0,6.0,22.0,663.0,680.0,226.410698692908,72.7773954347618,8.001784324646,-6.01159954071045,0.505756156722642,-0.47557873087216,0.0,0.0,0.0,39.7747266765829,24.5261376442524,27.3457555764092,16.4770879243854,14.6356553747596,7024.75908016487,12.8983825150753,935.209468150455,31.0,290.225816670677,189.036126099711,3213.0,2096.0,-0.00034450151555351,0.0,0.0,0.0,,,,,,,,888.660919189453,533.300720214844,41.0,663.0,16.0,4.0,680.0,27.0,5.0,150.77353480474008,2.1337991099899627,37.57789408776491,35.56803347579621,36.48003433414996,0.32188265588955844,47.67408947565957,28.61004203509472,0.8583537490388226,0.21458843725970564,1.448471951503013,0.26823554657463206,15.5697761129456,50.17128457022165,24.923401932859324,31.61966689804024,9.724174901552018,33.2759224854655,1349.0,43.0,3784.228334287629
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,0.03320949074074074,47.821666666666665,3255.67427188596,301.274291131174,472.95115357029,11.0,25.7580001831055,5.776671967876,70.8196276370359,472.95115357029,0.0,3.0,11.0,1642.0,1649.0,78.5804138794901,86.1383816146814,4.37124586105347,-6.00162887573242,0.495233945460995,-0.512443417435182,0.0,0.0,0.0,53.4918782287782,32.6718140903639,37.1615638290234,21.8109429111826,19.5745921084645,8456.71504842067,8.46755032459723,791.838699579869,60.0,299.230249182612,147.965806848808,5882.0,3017.0,-0.00866183419227709,5.0,1.57478439807892,3.8416540145874,,,,,,,,742.8013839721688,317.61983489990274,27.0,1642.0,16.0,0.0,1649.0,88.0,8.0,68.07948151575562,1.118569927761716,9.889892731403966,34.33590074234134,34.48227790750357,0.06273307078381488,15.532737266347237,6.641755861706397,0.3345763775136793,0.0,1.8401700763252362,0.16728818875683965,6.25721080087712,16.558157730035944,14.52698009915829,22.815592775559693,2.1752676012029672,24.32180351756042,3294.0,104.0,3799.445053093286
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,2.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,0.04323113425925926,62.25283333333333,3243.93993137402,268.708368789256,305.39698951939,9.0,24.7566000938415,4.69674256774992,40.0585763909518,305.39698951939,0.0,3.0,9.0,2260.0,2268.0,197.452709482507,28.2914987974975,5.62221813201904,-3.5061993598938,0.39267584201578,-0.393337725954648,0.0,0.0,0.0,45.9870859664291,29.2436135897175,30.813021040468,19.9421419248821,17.0679652966088,7562.81691500535,6.92449249074117,583.176364595959,43.0,231.919407151897,151.715013465695,5925.0,2748.0,0.00881351484187284,6.0,1.45923061172167,4.03165594736735,,,,,,,,476.05509090423556,200.0018072128295,30.0,2260.0,24.0,1.0,2268.0,48.0,0.0,52.10911307448957,0.7387147460452258,4.90575244799123,36.303568512276556,36.43207671939965,0.04819057767116357,7.647123277991132,3.2127342082876473,0.38552462136930854,0.016063525890387856,0.7710492427386171,0.0,3.7254434012678996,9.367868631349454,9.414384852374084,14.675212888501148,1.2348741727157808,17.977409475302636,4531.0,72.0,3589.3954972843617
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,3.0,0.0,0.0,nan,Tactical,Collective,Drills,+1 MD,0.029336689814814815,42.24483333333333,3779.16838858284,493.861065339357,290.166217089171,9.0,27.8579998970031,5.02801471253858,155.529478438779,290.166217089171,0.0,3.0,9.0,1341.0,1351.0,145.92162887298,109.840284056778,5.20291662216187,-5.4749493598938,0.825594666890001,-0.806959403543647,0.0,0.0,0.0,63.7062244744936,39.6486042120179,43.7477435413643,26.5840814485231,23.5913076880556,8628.41595600007,7.68637367345355,580.276362196549,78.0,283.083324131345,258.873457380028,7263.0,3811.0,-0.0171213350578486,3.0,1.34063053131104,3.65546584129333,,,,,,,,386.64139556884834,217.7652359008793,17.0,1341.0,37.0,2.0,1351.0,119.0,7.0,89.4587122350151,1.5080240457293066,6.8686794145833465,31.74352682182042,31.980242159790745,0.07101460139109714,9.152394862539758,5.154837141446393,0.875846750490198,0.04734306759406476,2.816912521846853,0.16570073657922665,6.701016474551405,13.736031519354613,7.678044142351148,10.230859168300674,4.115441876277479,15.354604572519415,2695.0,156.0,4224.86408411079
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,3.0,0.0,0.0,nan,Tactical,Collective,Drills,-4 MD,0.03693946759259259,53.192833333333326,4166.60295504065,537.516559062469,72.8735194399534,5.0,23.8931997299194,4.9042032490969,0.0,72.8735194399534,0.0,0.0,5.0,1703.0,1706.0,170.947809959781,166.679597755474,4.28591346740723,-5.59928035736084,0.786139058748384,-0.798553238154116,0.0,0.0,0.0,71.2627796799203,43.1322201078886,50.0369539526188,29.5186332720468,25.1364972381383,10513.1804260784,7.41485543938842,621.098848543799,81.0,319.358701758985,206.774094331129,9313.0,4459.0,-0.0131006058812594,17.0,2.16175970961066,4.39067154772141,,,,,,,,283.1966438293457,42.8270149230957,30.0,1703.0,31.0,0.0,1706.0,146.0,7.0,78.3301564128122,1.339706408067258,1.3699875504523493,32.015591072732235,32.07198964772824,0.0,5.323962385208767,0.805127537665081,0.5827852749587195,0.0,2.744730649805582,0.1315966749906786,6.003791897260315,11.676363329843289,1.7489912100166125,6.796823380704936,0.0,14.906600298749595,3409.0,177.0,4239.476474480603
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,3.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,0.05420011574074074,78.04816666666666,4832.27586926228,589.014971796519,46.0218224994751,4.0,24.2568002700806,4.82103234370586,7.29586829827024,46.0218224994751,0.0,1.0,4.0,2573.0,2587.0,237.808339599655,197.21279586106,5.64529895782471,-5.26255083084106,0.619007549526788,-0.621744909538284,0.0,0.0,0.0,85.3987874226204,55.1779619147116,56.6729134714347,38.6959532273745,30.8256571075728,13078.775857328,7.41876179260484,705.157175316058,120.0,390.897499383841,287.312728755399,10538.0,4999.0,0.00346939681345333,9.0,2.23702499601576,3.88341413603889,,,,,,,,137.14444994926416,33.582720518112154,19.0,2573.0,49.0,2.0,2587.0,150.0,8.0,61.91402150290458,1.0941805691265916,0.5896592381987419,32.966821770317054,33.14619818103778,0.01281260076576644,1.7571770844405592,0.43028199062688416,0.6278174375225556,0.02562520153153288,1.921890114864966,0.10250080612613152,5.008413599941588,9.034897364440225,0.9523840058928802,2.8380923121883215,0.15098203197956214,14.592651462668064,5161.0,199.0,4885.593560060025
